,name,danceability,energy,loudness,speechiness,acousticness,liveness,tempo
1286,If I Ain't Got You,0.609,0.445,-9.129,0.106,0.603,0.104,118.393
1287,Un-thinkable (I'm Ready),0.595,0.507,-7.892,0.0618,0.732,0.106,86.099
1288,Love On The Brain,0.509,0.637,-4.83,0.0471,0.0717,0.0789,172.006
1289,PILLOWTALK,0.584,0.7,-4.275,0.0456,0.117,0.0939,124.944
1290,Lust For Life (with The Weeknd),0.504,0.655,-8.644,0.0542,0.604,0.364,99.982
1291,Ride,0.699,0.524,-7.522,0.051,0.412,0.0844,114.922
1292,High For This,0.465,0.403,-8.895,0.0755,0.744,0.0777,74.95
1293,Sex With Me,0.58,0.532,-5.668,0.0424,0.294,0.0948,112.049
1294,Love In The Sky,0.644,0.736,-6.862,0.0514,0.16,0.6,115.032
1295,Honesty (Remix) [feat. Jessie Reyez],0.725,0.374,-6.501,0.0395,0.773,0.111,80.032
1296,Vacant,0.698,0.311,-8.124,0.0359,0.0983,0.114,75.033
1297,Rendezvous,0.855,0.482,-6.673,0.0332,0.0277,0.116,109.998
1298,"Ude Dil Befikre (From ""Befikre"")",0.707,0.951,-2.318,0.0331,0.0389,0.333,106.993
1299,"Jabra Fan (From ""Fan"")",0.668,0.874,-4.233,0.356,0.226,0.0442,128.066
1300,"Bulleya (From ""Ae Dil Hai Mushkil"")",0.552,0.769,-4.504,0.0465,0.497,0.112,86.957
1301,"Lat Lag Gayee (From ""Race 2"")",0.79,0.892,-4.038,0.0404,0.229,0.206,131.994
1302,Gal Mitthi Mitthi,0.906,0.699,-5.526,0.0462,0.13,0.178,129.946
1303,"Gerua (From ""Dilwale"")",0.376,0.668,-7.269,0.0497,0.635,0.294,87.457
1304,The Breakup Song,0.818,0.93,-2.982,0.247,0.33,0.658,113.988
1305,Halkat Jawani,0.71,0.812,-2.497,0.119,0.108,0.465,131.983
1306,Let's Nacho,0.742,0.947,-3.749,0.0321,0.0906,0.0721,130.043
1307,Cutiepie,0.799,0.929,-3.231,0.0668,0.253,0.24,127.999
1308,D Se Dance,0.758,0.921,-4.29,0.0628,0.0154,0.0853,132.935
1309,The Disco Song,0.69,0.939,-6.441,0.0583,0.0102,0.12,125.006
1310,Love You Zindagi,0.688,0.701,-7.505,0.0298,0.06,0.271,110.019
1311,"Tera Hone Laga Hoon (From ""Ajab Prem Ki Ghazab Kahani"")",0.686,0.778,-5.328,0.0307,0.553,0.206,119.977
1312,Iktara,0.616,0.525,-7.065,0.0258,0.401,0.309,79.976
1313,Mercy,0.836,0.767,-5.179,0.0885,0.0732,0.174,89.956
1314,I Hate Luv Storys,0.747,0.81,-8.352,0.0541,0.0688,0.0592,130.012
1315,Dj Waley Babu (feat. Aastha Gill),0.959,0.606,-5.754,0.219,0.345,0.126,110.0
1316,Bezubaan,0.416,0.573,-8.264,0.066,0.0286,0.11,102.041
1317,Chinta Ta Ta Chita Chita,0.765,0.899,-2.096,0.247,0.249,0.0588,67.508
1318,"Be Intehaan (From ""Race 2"")",0.559,0.696,-5.583,0.0472,0.536,0.325,128.855
1319,Navrai Majhi,0.9,0.594,-7.274,0.0552,0.0764,0.0718,120.038
1320,"Party on My Mind (From ""Race 2"")",0.713,0.864,-4.994,0.0746,0.0187,0.722,122.019
1321,"Pehli Nazar Mein (From ""Race"")",0.455,0.563,-5.545,0.0826,0.258,0.189,126.337
1322,Say Na Say Na,0.739,0.956,-5.831,0.0603,0.154,0.0246,100.018
1323,Ae Dil Hai Mushkil Title Track,0.495,0.654,-6.639,0.0679,0.713,0.165,123.896
1324,"Second Hand Jawaani (From ""Cocktail"")",0.809,0.831,-4.043,0.06,0.0162,0.0534,112.016
1325,Ishq Wala Love,0.711,0.295,-12.377,0.0334,0.533,0.0782,135.048
1326,Phone,0.448,0.693,-5.425,0.0764,0.127,0.0815,91.561
1327,"Tu Jaane Na (From ""Ajab Prem Ki Ghazab Kahani"")",0.701,0.864,-3.955,0.035,0.36,0.16,120.055
1328,Chikni Chameli,0.693,0.956,-5.012,0.071,0.289,0.294,90.005
1329,Punjabi Wedding Song,0.845,0.845,-7.083,0.116,0.157,0.034,106.965
1330,"Twist (From ""Love Aaj Kal"")",0.721,0.944,-4.995,0.142,0.0393,0.0747,109.014
1331,Kukkad,0.719,0.835,-7.391,0.0426,0.0902,0.331,139.985
1332,"Say ""Shava Shava""",0.665,0.908,-4.804,0.188,0.0503,0.0798,98.811
1333,Mast Kalander,0.747,0.81,-5.337,0.0497,0.381,0.118,110.978
1334,Mitwa,0.63,0.63,-7.525,0.0364,0.295,0.0934,107.103
1335,"Suraj Hua Maddham (From ""Kabhi Khushi Kabhie Gham"")",0.626,0.69,-5.851,0.0595,0.329,0.134,79.995
1336,"Mehndi Laga Ke Rakhna (From ""Dilwale Dulhania Le Jayenge"")",0.569,0.827,-7.586,0.11,0.777,0.37,98.4
1337,Love You Zindagi - Club Mix,0.782,0.812,-6.363,0.0334,0.00481,0.0619,128.04
1338,Right Here Right Now,0.854,0.449,-10.762,0.0939,0.0796,0.111,93.998
1339,Gal Mitthi Mitthi - The Bombay Bounce Dhol Mix. Remixed by DJ Lloyd & Discreet,0.733,0.968,-5.013,0.0508,0.0359,0.115,130.018
1340,Dil Se Re,0.844,0.442,-16.54,0.0691,0.00882,0.0879,105.986
1341,"Jugni (from ""Cocktail"")",0.614,0.759,-6.763,0.107,0.145,0.3,166.096
1342,Emotional Fool,0.89,0.664,-7.715,0.0548,0.0893,0.0338,119.946
1343,Laung Gawacha,0.571,0.9,-4.855,0.037,0.00502,0.0952,91.985
1344,Nashe Si Chadh Gayi,0.799,0.784,-5.207,0.0519,0.11,0.227,96.953
1345,"Badri Ki Dulhania (Title Track) [From ""Badrinath Ki Dulhania""]",0.759,0.952,-2.837,0.123,0.105,0.0693,128.039
1346,"Ye Ishq Hai (From ""Jab We Met"")",0.823,0.637,-7.127,0.159,0.436,0.255,118.043
1347,Barso Re,0.879,0.487,-9.441,0.148,0.337,0.0706,116.991
1348,Satisfya,0.726,0.652,-7.764,0.11,0.00451,0.226,163.879
1349,"Aankh Marey (From ""Simmba"")",0.796,0.978,-1.266,0.0955,0.289,0.346,129.998
1350,Badtameez Dil,0.805,0.932,-2.228,0.0684,0.24,0.216,106.019
1351,Hookah Bar,0.73,0.656,-5.07,0.0294,0.00797,0.108,131.04
1352,Shaam Shaandaar,0.656,0.774,-4.406,0.0861,0.0304,0.0494,133.995
1353,Besharmi Ki Height,0.708,0.946,-4.519,0.0434,0.128,0.559,130.99
1354,Chittiyaan Kalaiyaan,0.793,0.887,-5.285,0.0954,0.0962,0.623,100.007
1355,Nachde Ne Saare,0.82,0.907,-4.517,0.0607,0.655,0.0816,126.062
1356,Iski Uski,0.761,0.945,-6.089,0.0414,0.169,0.0692,135.011
1357,"Dil Dhadakne Do (From ""Dil Dhadakne Do"")",0.683,0.881,-3.943,0.0858,0.0211,0.114,159.942
1358,Locha-E-Ulfat,0.705,0.74,-5.82,0.0505,0.0365,0.487,106.953
1359,Girls Like To Swing,0.839,0.869,-3.005,0.148,0.0817,0.323,125.026
1360,Pehli Baar,0.734,0.738,-4.606,0.0368,0.00147,0.113,126.007
1361,Sau Aasmaan,0.63,0.729,-4.93,0.0287,0.123,0.0786,127.919
1362,Mere Gully Mein,0.844,0.617,-12.748,0.116,0.00502,0.0558,107.999
1363,Dil Dhadakne Do,0.778,0.599,-4.758,0.032,0.0705,0.59,116.951
1364,Subhanallah,0.302,0.494,-5.041,0.0451,0.452,0.134,88.586
1365,Khalibali,0.642,0.94,-5.274,0.102,0.15,0.0989,101.252
1366,Besharam,0.777,0.842,-5.775,0.104,0.11,0.243,131.991
1367,Titli,0.679,0.421,-9.13,0.0344,0.685,0.244,81.012
1368,Teri Khair Mangdi,0.718,0.58,-5.149,0.028,0.602,0.196,97.979
1369,Offo,0.799,0.609,-6.729,0.0448,0.0158,0.0642,130.031
1370,Saawariya,0.407,0.497,-8.292,0.0398,0.45,0.129,102.649
1371,"Pani Da Rang Female (From ""Vicky Donor"")",0.638,0.564,-8.149,0.0295,0.0647,0.115,80.012
1372,Ishq Sufiyana (Male),0.511,0.622,-6.184,0.0435,0.0662,0.0465,85.349
1373,Balam Pichkari,0.732,0.944,-4.115,0.09,0.209,0.403,120.019
1374,Dilliwaali Girlfriend,0.688,0.941,-5.23,0.0583,0.0811,0.0697,138.047
1375,Dance Basanti,0.833,0.74,-4.513,0.129,0.166,0.363,103.035
1376,Sadi Gali,0.726,0.994,-2.433,0.0543,0.021,0.222,129.989
1377,Sheila Ki Jawani,0.803,0.859,-4.405,0.185,0.305,0.553,101.007
1378,Kala Chashma,0.801,0.856,-4.233,0.065,0.0984,0.228,106.026
1379,Gulaabo,0.767,0.64,-6.626,0.152,0.096,0.085,146.036
1380,Jiya Re,0.712,0.718,-8.286,0.0444,0.049,0.128,106.012
1381,Koi Kahe Kehta Rahe,0.749,0.734,-7.058,0.0594,0.00166,0.108,131.975
1382,Munni Badnaam,0.696,0.95,-4.942,0.0963,0.0873,0.0944,125.029
1383,Choomantar,0.798,0.861,-7.612,0.037,0.218,0.094,109.016
1384,Tere Naina,0.551,0.74,-7.019,0.0452,0.558,0.144,92.761
1385,Khaabon Ke Parinday,0.517,0.565,-10.184,0.0441,0.721,0.0997,169.952
1386,"Nachan Farrate (From ""All Is Well"")",0.769,0.848,-4.145,0.0746,0.205,0.103,101.967
1387,Zingaat,0.834,0.788,-7.294,0.213,0.359,0.396,130.032
1388,Mere Brother Ki Dulhan,0.825,0.89,-7.674,0.058,0.212,0.0415,120.024
1389,Ala Barfi,0.769,0.516,-7.989,0.0456,0.557,0.108,127.943
1390,Tattad Tattad,0.477,0.925,-5.856,0.186,0.0808,0.0482,105.112
1391,Kamli,0.619,0.925,-6.215,0.103,0.162,0.255,175.117
1392,Baby Doll,0.836,0.839,-2.974,0.106,0.275,0.181,103.992
1393,Subha Hone Na De,0.728,0.9,-4.529,0.0452,0.0805,0.154,131.971
1394,"London Thumakda (From ""Queen"")",0.835,0.718,-6.614,0.0816,0.363,0.0625,139.968
1395,Abhi Toh Party Shuru Hui Hai,0.806,0.815,-5.373,0.0599,0.0081,0.586,129.999
1396,"Jaane Kyun (From ""Dostana"")",0.778,0.812,-8.561,0.046,0.0573,0.243,99.962
1397,Kal Ho Naa Ho,0.532,0.529,-8.402,0.0352,0.334,0.078,81.989
1398,Fevicol Se,0.752,0.822,-8.471,0.102,0.131,0.27,119.966
1399,First Class,0.534,0.959,-3.67,0.361,0.449,0.354,187.576
1400,Ghagra,0.706,0.92,-5.208,0.172,0.222,0.319,101.94
1401,Yeh Ladka Hai Allah,0.646,0.908,-4.68,0.0988,0.419,0.381,104.238
1402,"Dilbar (From ""Satyameva Jayate"")",0.725,0.912,-3.665,0.0851,0.155,0.107,104.055
1403,Ainvayi Ainvayi,0.689,0.742,-7.571,0.0413,0.0339,0.0928,155.986
1404,"Ilahi (From ""Yeh Jawaani Hai Deewani"")",0.594,0.967,-5.767,0.0857,0.166,0.105,132.009
1405,Thug Le,0.768,0.788,-5.514,0.0687,0.0992,0.103,112.988
1406,Aaja Nachle,0.771,0.878,-6.879,0.177,0.417,0.332,120.003
1407,"Mein Sharabi (From ""Cocktail"")",0.774,0.81,-8.247,0.0968,0.201,0.0386,130.025
1408,"O Saki Saki (From ""Batla House"")",0.737,0.961,-0.155,0.0747,0.163,0.361,108.014
1409,Kya Karoon?,0.594,0.548,-7.588,0.0267,0.611,0.117,98.014
1410,"Muskurane (From ""Citylights"") - Romantic",0.567,0.577,-6.197,0.0264,0.628,0.132,101.991
